Date,Close/Last,Volume,Open,High,Low,Close,daily_return,MA_20,MA_50
06/01/2016,82.83,2451936,81.96,83.01,81.3501,82.83,,82.83,82.83
07/01/2016,80.9,2734341,81.22,81.38,80.34,80.9,-0.0233007364481466,81.86500000000001,81.86500000000001
08/01/2016,77.69,1898447,77.75,77.98,77.18,77.69,-0.039678615574783804,79.295,79.295
09/01/2016,83.55,2996460,84.5,84.82,83.38,83.55,0.07542798300939624,80.71333333333332,80.71333333333332
11/01/2016,88.09,2998267,88.12,88.43,87.38,88.09,0.0543387193297426,82.5575,82.5575
12/01/2016,102.7,6152284,100.95,103.04,100.15,102.7,0.1658531047792031,85.96,85.96
06/02/2016,84.06,2828071,82.73,84.14,82.42,84.06,-0.1814995131450827,85.68857142857144,85.68857142857144
08/02/2016,77.7,3483356,77.36,77.94,77.36,77.7,-0.0756602426837972,84.69,84.69
09/02/2016,84.05,2071205,83.95,84.19,83.74,84.05,0.0817245817245817,84.61888888888889,84.61888888888889
11/02/2016,88.16,3101673,87.86,88.69,87.85,88.16,0.048899464604402,84.973,84.973
12/02/2016,101.5,3282489,102.04,102.45,101.1,101.5,0.1513157894736843,86.84,86.84
06/03/2016,85.57,4243997,84.87,86.2,84.7985,85.57,-0.1569458128078819,86.39999999999999,86.39999999999999
08/03/2016,78.31,1865227,77.76,78.61,77.7099,78.31,-0.2284729064039409,86.265,86.265
10/03/2016,85.35,2679564,84.61,85.8,84.24,85.35,0.0898991188864766,85.74714285714286,85.74714285714286
11/03/2016,88.3,2201066,88.13,88.58,87.87,88.3,0.034563561804335174,86.35833333333333,86.35833333333333
08/04/2016,77.74,2235467,78.4,78.76,77.41,77.74,-0.1195922989807475,85.68642857142856,85.68642857142856
10/04/2016,84.7,2126319,85.55,86.24,84.65,84.7,0.089529199897093,85.523125,85.523125
11/04/2016,88.06,1974077,88.27,88.53,87.68,88.06,0.03966942148760322,85.78666666666666,85.78666666666666
07/05/2016,79.17,2990163,80.26,80.53,78.61,79.17,-0.1009538950715421,85.3111111111111,85.3111111111111
08/05/2016,78.34,2458081,78.07,78.83,77.71,78.34,-0.0104837691044586,84.8385,84.8385
10/05/2016,85.12,1782969,85.0,85.78,84.51,85.12,0.0865458258871585,84.953,84.953
12/05/2016,101.29,3462147,102.32,102.56,101.04,101.29,0.18996710526315796,85.82736842105264,85.82736842105264
23/05/2016,77.88,4604027,77.5,79.17,77.25,77.88,,77.88,77.88
24/05/2016,79.64,3376304,78.99,79.73,78.41,79.64,0.0225988700564971,78.75999999999999,78.75999999999999
25/05/2016,80.49,2923614,80.18,80.88,79.95,80.49,0.0106730286288296,79.33666666666666,79.33666666666666
26/05/2016,80.27,2501018,80.84,81.0799,80.12,80.27,-0.0027332587899118,79.57,79.57
27/05/2016,80.5,1744395,80.2,80.5,79.82,80.5,-0.2052522460262612,86.113,85.37739130434782
31/05/2016,82.29,6379789,82.1,83.12,81.86,82.29,-0.1875802152236153,86.2025,85.45521739130434
01/06/2016,82.83,2451936,81.96,83.01,81.3501,82.83,0.0065621582209258,80.55714285714285,80.55714285714285
02/06/2016,84.06,2828071,82.73,84.14,82.42,84.06,0.0148496921405287,81.99,81.99
03/06/2016,85.57,4243997,84.87,86.2,84.7985,85.57,0.0179633595051151,82.58666666666666,82.58666666666666
06/06/2016,87.48,4967685,85.75,87.805,85.7,87.48,-0.1363411985388488,86.14349999999999,85.89380952380952
07/06/2016,79.47,2386870,79.05,79.49,78.25,79.47,-0.09156378600823045,85.8385,85.60333333333334
08/06/2016,87.18,3511275,87.97,88.1999,86.42,87.18,-0.0014889474287023,82.95833333333333,82.95833333333333
09/06/2016,84.47,2906657,83.93,84.64,83.82,84.47,0.06291682395872655,86.17750000000001,85.55181818181819
10/06/2016,85.29,2029266,85.13,86.02,85.05,85.29,0.0097075884929562,86.1385,85.54166666666667
12/06/2016,102.52,3039304,100.84,103.0,100.66,102.52,0.2020166490796107,86.986,86.24791666666665
13/06/2016,85.32,2771475,85.64,86.87,85.3,85.32,-0.16777214202106905,86.11699999999999,86.2108
14/06/2016,85.15,3167968,85.0,85.39,83.635,85.15,-0.0019924988279417,86.56550000000001,85.96137931034482
15/06/2016,84.83,1465698,85.56,85.78,84.74,84.83,-0.0037580739870817226,86.5285,86.12037037037037
16/06/2016,85.12,2075502,84.31,85.31,83.1506,85.12,0.0034186019097017,85.58,85.89774193548386
17/06/2016,86.0,3526136,85.64,86.54,85.45,86.0,0.0103383458646615,85.80050000000001,85.79151515151514
20/06/2016,85.59,3069638,86.76,86.99,85.46,85.59,-0.0047674418604650715,85.96549999999999,86.06533333333333
21/06/2016,84.09,3534045,85.39,85.4,84.04,84.09,-0.0175254118471783,85.602,85.73714285714286
22/06/2016,83.92,2177514,84.56,84.85,83.89,83.92,-0.0020216434772267,85.68350000000001,85.78371428571428
23/06/2016,84.29,2277959,84.93,84.95,83.53,84.29,0.0044089609151574,86.011,85.74222222222222
24/06/2016,81.72,4897365,81.58,83.16,81.4,81.72,-0.0304899750860127,85.86200000000001,85.71138888888889
27/06/2016,80.58,3572398,81.33,81.37,79.78,80.58,-0.013950073421439,85.488,85.5727027027027
28/06/2016,81.38,2537848,80.93,81.85,80.04,81.38,0.0099280218416479,85.5985,85.46236842105263
29/06/2016,81.51,2821092,82.03,82.28,80.55,81.51,0.001597444089457,85.757,85.39526315789473
30/06/2016,81.04,4921322,81.89,81.95,79.83,81.04,-0.0057661636609004,85.553,85.28358974358974
01/07/2016,80.9,2734341,81.22,81.38,80.34,80.9,-0.0017275419545903,84.3015,83.90576923076924
05/07/2016,79.17,2990163,80.26,80.53,78.61,79.17,-0.0213844252163164,83.886,83.291
06/07/2016,87.31,2456231,87.28,87.85,87.05,87.31,0.07736920039486672,84.854,85.32820512820513
07/07/2016,79.37,2167512,79.65,80.17,79.04,79.37,-0.09094032756843429,84.4485,85.17925
08/07/2016,80.97,1974802,80.22,81.09,80.0,80.97,0.0201587501574902,82.80449999999999,83.35100000000001
09/07/2016,84.02,2186598,84.2,84.4,83.77,84.02,0.05858636764520586,84.676,85.1509756097561
10/07/2016,86.3,2922604,85.28,86.665,85.12,86.3,0.0271363960961676,84.7675,85.18744186046511
11/07/2016,89.0,2572295,89.0,89.78,88.23,89.0,0.03128621089223649,84.953,85.26720930232558
12/07/2016,102.86,4920736,102.45,103.23,102.03,102.86,0.1557303370786515,84.97,85.63
13/07/2016,82.96,2772499,82.68,83.52,82.43,82.96,-0.1934668481431072,84.852,85.60608695652174
14/07/2016,83.64,3587734,83.58,84.65,83.3921,83.64,0.00819672131147553,84.7765,85.5641304347826
15/07/2016,83.41,2774593,83.96,83.96,82.8825,83.41,-0.002749880439980923,84.7055,85.51829787234043
18/07/2016,83.82,2489129,83.21,83.92,81.96,83.82,0.0049154777604603,84.6405,85.48469387755102
19/07/2016,83.26,2487648,82.82,83.32,82.4703,83.26,-0.0066809830589357,84.5035,85.5034
20/07/2016,82.81,2297555,83.04,83.46,82.75,82.81,-0.0054047561854432,84.36449999999999,85.6058
21/07/2016,82.22,3123747,83.06,83.62,82.105,82.22,-0.007124743388479682,84.271,85.41140000000001
22/07/2016,80.12,4749550,82.2,82.2,79.84,80.12,-0.0255412308440767,84.081,85.50039999999998
25/07/2016,77.92,7435804,79.03,79.1,76.87,77.92,-0.027458811782326564,83.7625,85.3474
26/07/2016,78.99,4139767,78.68,79.99,78.56,78.99,0.01373203285420943,83.626,85.1654
27/07/2016,78.45,2496343,79.36,79.5,78.39,78.45,-0.006836308393467383,83.51950000000001,84.68039999999999
28/07/2016,78.17,4062409,78.48,78.555,77.81,78.17,-0.0035691523263224,83.359,84.7202
29/07/2016,77.71,3753890,77.27,78.1835,77.132,77.71,-0.005884610464372608,83.169,84.56299999999999
01/08/2016,77.69,1898447,77.75,77.98,77.18,77.69,-0.0002573671342168,80.67800000000001,82.50239130434782
02/08/2016,77.7,3483356,77.36,77.94,77.36,77.7,0.0001287166945553,80.6045,82.40021276595745
03/08/2016,78.31,1865227,77.76,78.61,77.7099,78.31,0.0078507078507077,80.54650000000001,82.315
04/08/2016,77.74,2235467,78.4,78.76,77.41,77.74,-0.0072787638871154,80.465,82.18700000000001
05/08/2016,78.34,2458081,78.07,78.83,77.71,78.34,0.0077180344738874,80.3335,82.14399999999999
06/08/2016,87.18,3511275,87.97,88.1999,86.42,87.18,0.1218633380517308,83.476,84.2248
07/08/2016,80.97,1974802,80.22,81.09,80.0,80.97,-0.07123193392980054,83.159,84.1328
08/08/2016,78.92,2697389,78.55,78.99,78.41,78.92,-0.025318019019389904,83.1365,84.145
09/08/2016,83.58,2234244,83.87,83.98,83.25,83.58,0.059047136340597994,83.11449999999999,84.10960000000001
10/08/2016,78.15,1778916,78.98,79.19,77.99,78.15,-0.009380149575358,79.813,82.00200000000001
11/08/2016,88.99,1914390,88.79,89.56,88.61,88.99,0.06472840392438384,83.249,84.1234
12/08/2016,103.92,4333294,102.57,104.77,102.3,103.92,0.1677716597370491,83.995,84.647
15/08/2016,78.28,2667441,77.15,78.649,76.96,78.28,-0.24672825250192454,82.76599999999999,84.5186
16/08/2016,78.15,1947391,78.19,78.42,77.74,78.15,-0.0016607051609606,82.5255,84.32039999999999
17/08/2016,77.43,2762848,78.0,78.31,77.24,77.43,-0.009213051823416474,82.215,84.28559999999999
18/08/2016,76.94,4038369,77.16,77.67,76.73,76.94,-0.0063282965258945,81.8915,84.2576
19/08/2016,87.32,23723880,79.51,88.09,79.37,87.32,0.1349103197296595,82.06649999999999,84.3016
22/08/2016,87.96,7994408,86.9,88.43,86.6,87.96,0.007329363261566746,82.3015,84.035
23/08/2016,88.09,5279579,88.4,88.63,87.26,88.09,0.0014779445202366,82.56550000000001,84.04719999999999
24/08/2016,87.42,3795559,87.86,88.43,87.35,87.42,-0.0076058576455897,82.8255,84.20620000000001
25/08/2016,87.29,3044596,87.29,87.7,86.93,87.29,-0.0014870738961335617,83.184,84.2626
26/08/2016,86.74,3031566,87.33,87.99,86.59,86.74,-0.0063008362928171,83.625,84.2916
29/08/2016,86.93,2006999,86.66,87.05,86.35,86.93,0.0021904542310353,84.022,83.9798
30/08/2016,85.72,2918872,87.0,87.05,85.51,85.72,-0.013919245369837907,84.38550000000001,83.9878
31/08/2016,84.55,4440278,85.49,85.49,83.92,84.55,-0.0136490900606626,84.70450000000001,83.97579999999999
01/09/2016,83.55,2996460,84.5,84.82,83.38,83.55,-0.0118273211117682,82.28299999999999,81.2878
02/09/2016,84.05,2071205,83.95,84.19,83.74,84.05,0.0059844404548174,82.5685,81.283
06/09/2016,86.95,1802168,86.29,87.16,85.96,86.95,0.0283855706682436,85.1665,84.01820000000002
07/09/2016,84.02,2186598,84.2,84.4,83.77,84.02,-0.0053273351485735,83.10249999999999,81.40679999999999
08/09/2016,78.89,3064093,79.0,79.5,78.3943,78.89,-0.0926969522714203,84.752,83.8936
09/09/2016,82.23,3112130,83.2,83.36,82.21,82.23,0.0423374318671567,84.81500000000001,83.81820000000002
11/09/2016,90.11,7834092,89.54,92.99,89.17,90.11,0.0958287729539097,85.3745,83.9086
12/09/2016,103.62,3163880,103.23,103.82,102.76,103.62,0.149927865941627,86.37650000000001,84.2992
13/09/2016,81.09,3166257,82.4,82.71,80.85,81.09,-0.21742906774753912,85.98150000000001,84.2426
14/09/2016,80.57,2452912,80.94,81.42,80.35,80.57,-0.0064126279442595,84.814,84.1682
15/09/2016,81.61,2161548,80.78,81.78,80.43,81.61,0.012908030284225,84.9805,84.166
16/09/2016,81.95,3596005,81.2,82.07,80.69,81.95,0.0041661561083201,85.1705,84.19339999999998
19/09/2016,82.11,2073745,82.29,82.71,81.89,82.11,0.0019524100061012,85.4045,84.20800000000001
20/09/2016,82.47,1918242,82.6,83.36,82.26,82.47,0.0043843624406283,85.68100000000001,84.2272
21/09/2016,83.05,2020055,82.84,83.19,82.33,83.05,0.007032860434097232,85.4675,84.2674
22/09/2016,84.16,2790528,83.39,84.24,83.19,84.16,0.013365442504515324,85.2775,84.2044
23/09/2016,83.34,2561257,83.77,84.15,83.175,83.34,-0.009743346007604514,85.04,84.28379999999999
26/09/2016,83.58,3409633,83.27,83.825,83.2,83.58,0.0028797696184303,84.848,84.275
27/09/2016,83.05,2795927,83.22,83.55,82.8,83.05,-0.006341229959320405,84.636,84.21
28/09/2016,84.09,3388418,82.72,84.17,82.7,84.09,0.012522576760987336,84.5035,84.1118
29/09/2016,83.86,2724513,84.09,84.91,83.47,83.86,-0.0027351647044833,84.35,83.73179999999998
30/09/2016,85.35,3157453,84.22,85.49,84.18,85.35,0.017767708084903244,84.33149999999999,83.77959999999999
03/10/2016,85.35,2679564,84.61,85.8,84.24,85.35,0.0,83.151,81.90820000000001
04/10/2016,84.7,2126319,85.55,86.24,84.65,84.7,-0.0076157000585822,83.1625,82.0438
05/10/2016,85.12,1782969,85.0,85.78,84.51,85.12,0.0049586776859504,83.2175,82.1664
06/10/2016,85.67,3538348,86.06,86.49,85.1,85.67,0.0037492677211483,84.3875,83.82019999999999
07/10/2016,86.3,2922604,85.28,86.665,85.12,86.3,0.0118419509907374,83.50649999999999,82.4658
08/10/2016,78.15,1778916,78.98,79.19,77.99,78.15,-0.08777868565425462,83.9475,83.715
10/10/2016,87.49,3719579,87.42,89.34,87.3,87.49,0.11951375559820843,84.37750000000001,83.7884
11/10/2016,90.7,3479339,90.59,91.83,89.96,90.7,0.0366899074179907,84.801,83.93719999999999
12/10/2016,86.94,2165858,87.13,87.6158,86.6,86.94,-0.0012636415852957,84.34299999999999,83.0334
13/10/2016,86.34,2437082,86.45,86.77,86.12,86.34,-0.048070562293274555,84.6125,84.0078
14/10/2016,86.4,1800740,86.88,87.29,86.34,86.4,0.0006949270326614,83.7515,84.0914
17/10/2016,86.47,1118660,86.43,86.73,86.3,86.47,0.0008101851851851,84.0205,84.2184
18/10/2016,86.61,1881993,87.12,87.12,85.81,86.61,0.001619058633052,84.3225,84.39219999999999
19/10/2016,86.56,1915316,86.5,86.93,85.95,86.56,-0.0005773005426624,84.57,84.54360000000001
